gene,score
ENSG00000213025,0.0
ENSG00000240877,0.0
ENSG00000199377,0.0
ENSG00000234093,0.0
ENSG00000268949,0.0
ENSG00000184612,0.0
ENSG00000264448,0.0
ENSG00000240509,0.0
ENSG00000236330,0.0
ENSG00000226498,0.0
ENSG00000237991,0.0
ENSG00000249119,0.0
ENSG00000283444,0.0
ENSG00000268066,0.0
ENSG00000234523,0.0
ENSG00000273142,0.0
ENSG00000260941,0.0
ENSG00000212743,0.0
ENSG00000226937,0.0
ENSG00000136999,0.0
ENSG00000137970,0.0
ENSG00000266075,0.0
ENSG00000270670,0.0
ENSG00000226976,0.0
ENSG00000242294,0.0
ENSG00000272734,0.0
ENSG00000228903,0.0
ENSG00000228960,0.0
ENSG00000106133,0.0
ENSG00000174353,0.0
ENSG00000239917,0.0
ENSG00000277072,0.0
ENSG00000234585,0.0
ENSG00000176826,0.0
ENSG00000235944,0.0
ENSG00000133624,0.0
ENSG00000214439,0.0
ENSG00000223705,0.0
ENSG00000224281,0.0
ENSG00000218996,0.0
ENSG00000237872,0.0
ENSG00000249353,0.0
ENSG00000116747,0.0
ENSG00000213693,0.0
ENSG00000215105,0.0
ENSG00000224895,0.0
ENSG00000231884,0.0
ENSG00000237797,0.0
ENSG00000253421,0.0
ENSG00000215244,0.0
ENSG00000274516,0.0
ENSG00000235330,0.0
ENSG00000237984,0.0
ENSG00000226752,0.0
ENSG00000283050,0.0
ENSG00000250290,0.0
ENSG00000243806,0.0
ENSG00000083097,0.0
ENSG00000285972,0.0
ENSG00000239039,0.0
ENSG00000150756,0.0
ENSG00000175701,0.0
ENSG00000201492,0.0
ENSG00000104415,0.0
ENSG00000221817,0.0
ENSG00000206147,0.0
ENSG00000241112,0.0
ENSG00000225093,0.0
ENSG00000278416,0.0
ENSG00000211595,0.0
ENSG00000211597,0.0
ENSG00000236801,0.0
ENSG00000242229,0.0
ENSG00000253431,0.0
ENSG00000242445,0.0
ENSG00000228219,0.0
ENSG00000235316,0.0
ENSG00000277452,0.0
ENSG00000274963,0.0
ENSG00000251348,0.0
ENSG00000203804,0.0
ENSG00000225693,0.0
ENSG00000240905,0.0
ENSG00000214465,0.0
ENSG00000241735,0.0
ENSG00000284325,0.0
ENSG00000220583,0.0
ENSG00000200731,0.0
ENSG00000265123,0.0
ENSG00000212370,0.0
ENSG00000240718,0.0
ENSG00000236535,0.0
ENSG00000201028,0.0
ENSG00000163946,0.0
ENSG00000241959,0.0
ENSG00000240132,0.0
ENSG00000242094,0.0
ENSG00000286095,0.0
ENSG00000271278,0.0
ENSG00000202392,0.0
ENSG00000233913,0.0
ENSG00000257122,0.0
ENSG00000223305,0.0
ENSG00000248124,0.0
ENSG00000260549,0.0
ENSG00000269929,0.0
ENSG00000243544,0.0
ENSG00000222057,0.0
ENSG00000203321,0.0
ENSG00000199990,0.0
ENSG00000202515,0.0
ENSG00000213433,0.0
ENSG00000235459,0.0
ENSG00000248449,0.0
ENSG00000272752,0.0
ENSG00000204054,0.0
ENSG00000243836,0.0
ENSG00000131797,0.0
ENSG00000234518,0.0
ENSG00000213300,0.0
ENSG00000241549,0.0
ENSG00000236809,0.0
ENSG00000250569,0.0
ENSG00000214273,0.0
ENSG00000233040,0.0
ENSG00000254876,0.0
ENSG00000243313,0.0
ENSG00000215548,0.0
ENSG00000228939,0.0
ENSG00000260231,0.0
ENSG00000243175,0.0
ENSG00000239794,0.0
ENSG00000223959,0.0
ENSG00000223361,0.0
ENSG00000154511,0.0
ENSG00000213492,0.0
ENSG00000233072,0.0
ENSG00000220848,0.0
ENSG00000168405,0.0
ENSG00000246560,0.0
ENSG00000203799,0.0
ENSG00000240138,0.0
ENSG00000234851,0.0
ENSG00000196204,0.0
ENSG00000231333,0.0
ENSG00000237575,0.0
ENSG00000268471,0.0
ENSG00000238228,0.0
ENSG00000183444,0.0
ENSG00000228649,0.0
ENSG00000221971,0.0
ENSG00000204959,0.0
ENSG00000229018,0.0
ENSG00000177822,0.0
ENSG00000231160,0.0
ENSG00000165178,0.0
ENSG00000266160,0.0
ENSG00000233006,0.0
ENSG00000240370,0.0
ENSG00000278970,0.0
ENSG00000242142,0.0
ENSG00000171101,0.0
ENSG00000228168,0.0
ENSG00000230789,0.0
ENSG00000240005,0.0
ENSG00000222872,0.0
ENSG00000251432,0.0
ENSG00000161912,0.0
ENSG00000253463,0.0
ENSG00000222607,0.0
ENSG00000259706,0.0
ENSG00000242125,0.0
ENSG00000212802,0.0
ENSG00000235272,0.0
ENSG00000233426,0.0
ENSG00000229992,0.0
ENSG00000237264,0.0
ENSG00000233750,0.0
ENSG00000213309,0.0
ENSG00000254346,0.0
ENSG00000224707,0.0
ENSG00000251056,0.0
ENSG00000212176,0.0
ENSG00000285967,0.0
ENSG00000266777,0.0
ENSG00000230068,0.0
ENSG00000180769,0.0
ENSG00000267959,0.0
ENSG00000240183,0.0
ENSG00000184100,0.0
ENSG00000103472,0.0
ENSG00000230409,0.0
ENSG00000252620,0.0
ENSG00000229806,0.0
ENSG00000231849,0.0
ENSG00000222112,0.0
ENSG00000182048,0.0
ENSG00000254838,0.0
ENSG00000246985,0.0
ENSG00000262943,0.0
ENSG00000239198,0.0
ENSG00000228782,0.0
ENSG00000233747,0.0
ENSG00000282164,0.0
ENSG00000236333,0.0
ENSG00000282458,0.0
ENSG00000280543,0.0
ENSG00000237522,0.0
ENSG00000196668,0.0
ENSG00000285219,0.0
ENSG00000201558,0.0
ENSG00000233328,0.0
ENSG00000207205,0.0
ENSG00000228499,0.0
ENSG00000266079,0.0
ENSG00000214851,0.0
ENSG00000185485,0.0
ENSG00000171658,0.0
ENSG00000251474,0.0
ENSG00000186162,0.0
ENSG00000180385,0.0
ENSG00000207501,0.0
ENSG00000172746,0.0
ENSG00000248275,0.0
ENSG00000233158,0.0
ENSG00000224019,0.0
ENSG00000239797,0.0
ENSG00000236345,0.0
ENSG00000231205,0.0
ENSG00000247556,0.0
ENSG00000233266,0.0
ENSG00000290376,0.0
ENSG00000254285,0.0
ENSG00000229133,0.0
ENSG00000178162,0.0
ENSG00000279897,0.0
ENSG00000253919,0.0
ENSG00000261618,0.0
ENSG00000220804,0.0
ENSG00000143429,0.0
ENSG00000227543,0.0
ENSG00000264017,0.0
ENSG00000198496,0.0
ENSG00000215016,0.0
ENSG00000215878,0.0
ENSG00000231793,0.0
ENSG00000234882,0.0
ENSG00000219986,0.0
ENSG00000217027,0.0
ENSG00000237674,0.0
ENSG00000232134,0.0
ENSG00000220517,0.0
ENSG00000218283,0.0
ENSG00000213033,0.0
ENSG00000243422,0.0
ENSG00000132967,0.0
ENSG00000241431,0.0
ENSG00000239218,0.0
ENSG00000127589,0.0
ENSG00000228451,0.0
ENSG00000224858,0.0
ENSG00000182814,0.0
ENSG00000227802,0.0
ENSG00000283698,0.0
ENSG00000173209,0.0
ENSG00000200403,0.0
ENSG00000236523,0.0
ENSG00000228224,0.0
ENSG00000214223,0.0
ENSG00000203435,0.0
ENSG00000242170,0.0
ENSG00000250562,0.0
ENSG00000254166,0.0
ENSG00000255717,0.0
ENSG00000253741,0.0
ENSG00000182000,0.0
ENSG00000198406,0.0
ENSG00000174715,0.0
ENSG00000241429,0.0
ENSG00000253802,0.0
ENSG00000242808,0.0
ENSG00000245910,0.0
ENSG00000251003,0.0
ENSG00000229994,0.0
ENSG00000232044,0.0
ENSG00000183242,0.0
ENSG00000229056,0.0
ENSG00000222020,0.0
ENSG00000228956,0.0
ENSG00000224490,0.0
ENSG00000189223,0.0
ENSG00000222222,0.0
ENSG00000236682,0.0
ENSG00000234690,0.0
ENSG00000234028,0.0
ENSG00000186235,0.0
ENSG00000202415,0.0
ENSG00000257135,0.0
ENSG00000236977,0.0
ENSG00000231304,0.0
ENSG00000204685,0.0
ENSG00000235363,0.0
ENSG00000231312,0.0
ENSG00000232788,0.0
ENSG00000213178,0.0
ENSG00000236539,0.0
ENSG00000241288,0.0
ENSG00000235613,0.0
ENSG00000230076,0.0
ENSG00000257800,0.0
ENSG00000217643,0.0
ENSG00000233971,0.0
ENSG00000236397,0.0
ENSG00000225972,0.0
ENSG00000225630,0.0
ENSG00000237973,0.0
ENSG00000198744,0.0
ENSG00000232912,0.0
ENSG00000224315,0.0
ENSG00000264916,0.0
ENSG00000186715,0.0
ENSG00000272645,0.0
ENSG00000215908,0.0
ENSG00000220785,0.0
ENSG00000232022,0.0
ENSG00000173436,0.0
ENSG00000231940,0.0
ENSG00000223525,0.0
ENSG00000223396,0.0
ENSG00000224081,0.0
ENSG00000180867,0.0
ENSG00000243323,0.0
ENSG00000242193,0.0
ENSG00000243051,0.0
ENSG00000229703,0.0
ENSG00000231365,0.0
ENSG00000223575,0.0
ENSG00000236804,0.0
ENSG00000242860,0.0
ENSG00000244256,0.0
ENSG00000224358,0.0
ENSG00000235084,0.0
ENSG00000203865,0.0
ENSG00000177173,0.0
ENSG00000213051,0.0
ENSG00000231663,0.0
ENSG00000228382,0.0
ENSG00000226891,0.0
ENSG00000233593,0.0
ENSG00000254154,0.0
ENSG00000226251,0.0
ENSG00000116652,0.0
ENSG00000224870,0.0
ENSG00000234546,0.0
ENSG00000230337,0.0
ENSG00000263590,0.0
ENSG00000230937,0.0
ENSG00000223745,0.0
ENSG00000224699,0.0
ENSG00000230424,0.0
ENSG00000234614,0.0
ENSG00000228589,0.0
ENSG00000225079,0.0
ENSG00000228175,0.0
ENSG00000224680,0.0
ENSG00000186301,0.0
ENSG00000228794,0.0
ENSG00000210077,0.0
ENSG00000209082,0.0
ENSG00000210100,0.0
ENSG00000210107,0.0
ENSG00000210112,0.0
ENSG00000210127,0.0
ENSG00000210144,0.0
ENSG00000210151,0.0
ENSG00000210154,0.0
ENSG00000210156,0.0
ENSG00000210164,0.0
ENSG00000210176,0.0
ENSG00000210194,0.0
ENSG00000210196,0.0
ENSG00000277374,0.0
ENSG00000292337,0.0
ENSG00000292372,0.0
ENSG00000185275,0.0
ENSG00000215414,0.0
ENSG00000129862,0.0
ENSG00000231341,0.0
ENSG00000131002,0.0
ENSG00000223724,0.0
ENSG00000198618,0.0
ENSG00000136149,0.0
ENSG00000217026,0.0
ENSG00000234145,0.0
ENSG00000234354,0.0
ENSG00000237082,0.0
ENSG00000235221,0.0
ENSG00000223543,0.0
ENSG00000214359,0.0
ENSG00000188985,0.0
ENSG00000242060,0.0
ENSG00000240767,0.0
ENSG00000184385,0.0
ENSG00000235508,0.0
ENSG00000222726,0.0
ENSG00000232858,0.0
ENSG00000251994,0.0
ENSG00000185834,0.0
ENSG00000224451,0.0
ENSG00000225246,0.0
ENSG00000267717,0.0
ENSG00000229152,0.0
ENSG00000228501,0.0
ENSG00000228807,0.0
ENSG00000234274,0.0
ENSG00000201221,0.0
ENSG00000236577,0.0
ENSG00000229384,0.0
ENSG00000227401,0.0
ENSG00000226525,0.0
ENSG00000231241,0.0
ENSG00000241229,0.0
ENSG00000215467,0.0
ENSG00000202347,0.0
ENSG00000224003,0.0
ENSG00000242320,0.0
ENSG00000224861,0.0
ENSG00000275014,0.0
ENSG00000266946,0.0
ENSG00000228232,0.0
ENSG00000235472,0.0
ENSG00000242571,0.0
ENSG00000134444,0.0
ENSG00000240463,0.0
ENSG00000214326,0.0
ENSG00000226632,0.0
ENSG00000160226,0.0
ENSG00000182351,0.0
ENSG00000234031,0.0
ENSG00000235065,0.0
ENSG00000214535,0.0
ENSG00000258608,0.0
ENSG00000230311,0.0
ENSG00000228599,0.0
ENSG00000230071,0.0
ENSG00000237338,0.0
ENSG00000229132,0.0
ENSG00000142197,0.0
ENSG00000236493,0.0
ENSG00000225025,0.0
ENSG00000228847,0.0
ENSG00000232587,0.0
ENSG00000235656,0.0
ENSG00000228808,0.0
ENSG00000234176,0.0
ENSG00000235297,0.0
ENSG00000213432,0.0
ENSG00000229456,0.0
ENSG00000278746,0.0
ENSG00000230793,0.0
ENSG00000105988,0.0
ENSG00000270863,0.0
ENSG00000184032,0.0
ENSG00000232373,0.0
ENSG00000272281,0.0
ENSG00000214182,0.0
ENSG00000224892,0.0
ENSG00000236058,0.0
ENSG00000234785,0.0
ENSG00000236762,0.0
ENSG00000239223,0.0
ENSG00000233254,0.0
ENSG00000147231,0.0
ENSG00000248476,0.0
ENSG00000239272,0.0
ENSG00000256134,0.0
ENSG00000213885,0.0
ENSG00000239269,0.0
ENSG00000240914,0.0
ENSG00000233435,0.0
ENSG00000224598,0.0
ENSG00000230043,0.0
ENSG00000213411,0.0
ENSG00000236992,0.0
ENSG00000258872,0.0
ENSG00000213363,0.0
ENSG00000139239,0.0
ENSG00000226608,0.0
ENSG00000233560,0.0
ENSG00000234925,0.0
ENSG00000244671,0.0
ENSG00000140950,0.0
ENSG00000242876,0.0
ENSG00000236670,0.0
ENSG00000233380,0.0
ENSG00000237106,0.0
ENSG00000280734,0.0
ENSG00000258016,0.0
ENSG00000222414,0.0
ENSG00000257666,0.0
ENSG00000259535,0.0
ENSG00000235262,0.0
ENSG00000237793,0.0
ENSG00000263955,0.0
ENSG00000280594,0.0
ENSG00000257818,0.0
ENSG00000169006,0.0
ENSG00000239742,0.0
ENSG00000237670,0.0
ENSG00000242971,0.0
ENSG00000230673,0.0
ENSG00000147113,0.0
ENSG00000237827,0.0
ENSG00000229473,0.0
ENSG00000226580,0.0
ENSG00000242889,0.0
ENSG00000235957,0.0
ENSG00000230216,0.0
ENSG00000240160,0.0
ENSG00000223540,0.0
ENSG00000236312,0.0
ENSG00000270479,0.0
ENSG00000249987,0.0
ENSG00000207248,0.0
ENSG00000260452,0.0
ENSG00000239201,0.0
ENSG00000205534,0.0
ENSG00000225215,0.0
ENSG00000227376,0.0
ENSG00000255014,0.0
ENSG00000243370,0.0
ENSG00000215030,0.0
ENSG00000229331,0.0
ENSG00000244229,0.0
ENSG00000237406,0.0
ENSG00000232472,0.0
ENSG00000237668,0.0
ENSG00000186260,0.0
ENSG00000235552,0.0
ENSG00000257267,0.0
ENSG00000124097,0.0
ENSG00000196183,0.0
ENSG00000202058,0.0
ENSG00000234009,0.0
ENSG00000226604,0.0
ENSG00000064205,0.0
ENSG00000224476,0.0
ENSG00000260229,0.0
ENSG00000243167,0.0
ENSG00000242100,0.0
ENSG00000199874,0.0
ENSG00000234040,0.0
ENSG00000242931,0.0
ENSG00000214612,0.0
ENSG00000234912,0.0
ENSG00000243702,0.0
ENSG00000203416,0.0
ENSG00000239948,0.0
ENSG00000241983,0.0
ENSG00000266304,0.0
ENSG00000238103,0.0
ENSG00000279066,0.0
ENSG00000241590,0.0
ENSG00000258469,0.0
ENSG00000243560,0.0
ENSG00000200183,0.0
ENSG00000268785,0.0
ENSG00000263934,0.0
ENSG00000189343,0.0
ENSG00000232928,0.0
ENSG00000233578,0.0
ENSG00000230564,0.0
ENSG00000239830,0.0
ENSG00000199805,0.0
ENSG00000213950,0.0
ENSG00000239884,0.0
ENSG00000214264,0.0
ENSG00000236337,0.0
ENSG00000219507,0.0
ENSG00000196588,0.0
ENSG00000164438,0.0
ENSG00000214760,0.0
ENSG00000169660,0.0
ENSG00000244627,0.0
ENSG00000182841,0.0
ENSG00000258886,0.0
ENSG00000258640,0.0
ENSG00000263266,0.0
ENSG00000103245,0.0
ENSG00000243964,0.0
ENSG00000241941,0.0
ENSG00000262402,0.0
ENSG00000242085,0.0
ENSG00000219355,0.0
ENSG00000263883,0.0
ENSG00000241081,0.0
ENSG00000125375,0.0
ENSG00000256826,0.0
ENSG00000226948,0.0
ENSG00000088340,0.0
ENSG00000232724,0.0
ENSG00000227560,0.0
ENSG00000243988,0.0
ENSG00000249840,0.0
ENSG00000240250,0.0
ENSG00000225014,0.0
ENSG00000225569,0.0
ENSG00000233603,0.0
ENSG00000207175,0.0
ENSG00000266420,0.0
ENSG00000200683,0.0
ENSG00000213343,0.0
ENSG00000230629,0.0
ENSG00000252361,0.0
ENSG00000250731,0.0
ENSG00000269244,0.0
ENSG00000224543,0.0
ENSG00000184068,0.0
ENSG00000237136,0.0
ENSG00000233690,0.0
ENSG00000231711,0.0
ENSG00000228218,0.0
ENSG00000272837,0.0
ENSG00000240616,0.0
ENSG00000212961,0.0
ENSG00000232333,0.0
ENSG00000149531,0.0
ENSG00000240371,0.0
ENSG00000240270,0.0
ENSG00000239910,0.0
ENSG00000274012,0.0
ENSG00000282625,0.0
ENSG00000282308,0.0
ENSG00000240392,0.0
ENSG00000240233,0.0
ENSG00000239481,0.0
ENSG00000283047,0.0
ENSG00000215544,0.0
ENSG00000282933,0.0
ENSG00000213442,0.0
ENSG00000239577,0.0
ENSG00000215771,0.0
ENSG00000230097,0.0
ENSG00000227097,0.0
ENSG00000243954,0.0
ENSG00000285410,0.0
ENSG00000230508,0.0
ENSG00000207208,0.0
ENSG00000240457,0.0
ENSG00000254449,0.0
ENSG00000160953,0.0
ENSG00000239122,0.0
ENSG00000255262,0.0
ENSG00000281183,0.0
ENSG00000226428,0.0
ENSG00000254884,0.0
ENSG00000204072,0.0
ENSG00000240531,0.0
ENSG00000259512,0.0
ENSG00000275132,0.0
ENSG00000166595,0.0
ENSG00000228492,0.0
ENSG00000164900,0.0
ENSG00000242071,0.0
ENSG00000227805,0.0
ENSG00000255987,0.0
ENSG00000241680,0.0
ENSG00000270813,0.0
ENSG00000169330,0.0
ENSG00000264862,0.0
ENSG00000270986,0.0
ENSG00000267083,0.0
ENSG00000254114,0.0
ENSG00000264322,0.0
ENSG00000239221,0.0
ENSG00000258613,0.0
ENSG00000219665,0.0
ENSG00000259374,0.0
ENSG00000258704,0.0
ENSG00000265942,0.0
ENSG00000200156,0.0
ENSG00000242853,0.0
ENSG00000259781,0.0
ENSG00000222810,0.0
ENSG00000230399,0.0
ENSG00000199325,0.0
ENSG00000260220,0.0
ENSG00000267809,0.0
ENSG00000157306,0.0
ENSG00000259699,0.0
ENSG00000235437,0.0
ENSG00000271215,0.0
ENSG00000244585,0.0
ENSG00000228938,0.0
ENSG00000233093,0.0
ENSG00000263360,0.0
ENSG00000174917,0.0
ENSG00000241942,0.0
ENSG00000205871,0.0
ENSG00000167524,0.0
ENSG00000203876,0.0
ENSG00000255469,0.0
ENSG00000237757,0.0
ENSG00000214203,0.0
ENSG00000232573,0.0
ENSG00000225328,0.0
ENSG00000276088,0.0
ENSG00000226478,0.0
ENSG00000222268,0.0
ENSG00000252311,0.0
ENSG00000231169,0.0
ENSG00000241641,0.0
ENSG00000241278,0.0
ENSG00000243711,0.0
ENSG00000234664,0.0
ENSG00000202538,0.0
ENSG00000200795,0.0
ENSG00000240828,0.0
ENSG00000232888,0.0
ENSG00000245479,0.0
ENSG00000262759,0.0
ENSG00000244582,0.0
ENSG00000223729,0.0
ENSG00000185710,0.0
ENSG00000225193,0.0
ENSG00000222019,0.0
ENSG00000257838,0.0
ENSG00000183604,0.0
ENSG00000180747,0.0
ENSG00000261556,0.0
ENSG00000260518,0.0
ENSG00000259746,0.0
ENSG00000188599,0.0
ENSG00000214433,0.0
ENSG00000232429,0.0
ENSG00000183560,0.0
ENSG00000265093,0.0
ENSG00000243404,0.0
ENSG00000227525,0.0
ENSG00000213275,0.0
ENSG00000149716,0.0
ENSG00000281344,0.0
ENSG00000248698,0.0
ENSG00000259218,0.0
ENSG00000224631,0.0
ENSG00000244378,0.0
ENSG00000228146,0.0
ENSG00000230872,0.0
ENSG00000257576,0.0
ENSG00000178395,0.0
ENSG00000267023,0.0
ENSG00000128438,0.0
ENSG00000263563,0.0
ENSG00000243680,0.0
ENSG00000267123,0.0
ENSG00000269855,0.0
ENSG00000243609,0.0
ENSG00000241129,0.0
ENSG00000255763,0.0
ENSG00000199883,0.0
ENSG00000240225,0.0
ENSG00000243353,0.0
ENSG00000243297,0.0
ENSG00000214198,0.0
ENSG00000259295,0.0
ENSG00000218052,0.0
ENSG00000259660,0.0
ENSG00000250133,0.0
ENSG00000240759,0.0
ENSG00000253959,0.0
ENSG00000255409,0.0
ENSG00000274925,0.0
ENSG00000240342,0.0
ENSG00000255725,0.0
ENSG00000245888,0.0
ENSG00000222162,0.0
ENSG00000254791,0.0
ENSG00000263818,0.0
ENSG00000214832,0.0
ENSG00000261040,0.0
ENSG00000256667,0.0
ENSG00000251604,0.0
ENSG00000259379,0.0
ENSG00000268758,0.0
ENSG00000213713,0.0
ENSG00000260576,0.0
ENSG00000244485,0.0
ENSG00000259315,0.0
ENSG00000255319,0.0
ENSG00000255303,0.0
ENSG00000223756,0.0
ENSG00000262074,0.0
ENSG00000169612,0.0
ENSG00000257242,0.0
ENSG00000234899,0.0
ENSG00000166797,0.0
ENSG00000279296,0.0
ENSG00000258292,0.0
ENSG00000257718,0.0
ENSG00000241061,0.0
ENSG00000259585,0.0
ENSG00000257557,0.0
ENSG00000269837,0.0
ENSG00000233622,0.0
ENSG00000266282,0.0
ENSG00000214176,0.0
ENSG00000259590,0.0
ENSG00000250432,0.0
ENSG00000231625,0.0
ENSG00000245849,0.0
ENSG00000266563,0.0
ENSG00000242067,0.0
ENSG00000248278,0.0
ENSG00000277987,0.0
ENSG00000258245,0.0
ENSG00000231503,0.0
ENSG00000258116,0.0
ENSG00000264663,0.0
ENSG00000224078,0.0
ENSG00000241282,0.0
ENSG00000276058,0.0
ENSG00000254843,0.0
ENSG00000225101,0.0
ENSG00000175061,0.0
ENSG00000244134,0.0
ENSG00000244301,0.0
ENSG00000259246,0.0
ENSG00000261205,0.0
ENSG00000267106,0.0
ENSG00000255200,0.0
ENSG00000220377,0.0
ENSG00000270264,0.0
ENSG00000240823,0.0
ENSG00000267757,0.0
ENSG00000267185,0.0
ENSG00000267676,0.0
ENSG00000269834,0.0
ENSG00000215769,0.0
ENSG00000154898,0.0
ENSG00000244641,0.0
ENSG00000282508,0.0
ENSG00000224411,0.0
ENSG00000225067,0.0
ENSG00000267119,0.0
ENSG00000178464,0.0
ENSG00000242436,0.0
ENSG00000261645,0.0
ENSG00000236307,0.0
ENSG00000227177,0.0
